V1,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,bad_flag
38386,140022971,,16000,16000,16000,36 months,14.47,550.51,C,C2,Senior Producer and Editor,3 years,RENT,45000,Not Verified,Sep-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=140022971,"",credit_card,Credit card refinancing,330xx,FL,20.19,0,Jan-2004,675,679,0,,,18,0,24267,60.1,24,w,13788.81,13788.81,3322.36,3322.36,2211.19,1111.17,0,0,0,Mar-2019,550.51,Apr-2019,Mar-2019,694,690,0,,1,Individual,,,"",0,0,24267,1,0,0,0,,0,,2,4,6877,60,40400,0,0,0,4,1427,5994,78.4,0,0,,176,6,6,0,6,,14,,0,10,14,10,11,0,18,24,14,18,0,0,0,2,100,60,0,0,40400,24267,27700,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
2469,41730299,,12000,12000,11925,36 months,12.69,402.54,C,C2,Aviation electronic tech,10+ years,RENT,71000,Source Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=41730299,"",debt_consolidation,Debt consolidation,967xx,HI,32.07,0,Feb-2005,665,669,1,58,,17,0,3311,30.1,45,f,0,0,13160.93,13078.67,12000,1160.93,0,0,0,Jan-2016,9546.53,"",Jul-2018,679,675,0,58,1,Individual,,,"",0,2106,47912,,,,,,,,,,,,11000,,,,16,2818,3544,38.9,0,0,114,120,2,2,1,7,62,1,62,10,2,5,4,11,20,12,24,5,17,0,0,0,6,68.9,25,0,0,74517,47912,5800,63517,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
9328,38468295,,11200,11200,11200,36 months,15.99,393.71,D,D2,Team leader,10+ years,RENT,82000,Source Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38468295,"",medical,Medical expenses,430xx,OH,11.18,1,Jun-1992,665,669,1,13,66,10,1,1322,12.4,26,f,0,0,14073.92706081,14073.93,11200,2873.93,0,0,0,Jun-2017,3031.43,"",Mar-2019,769,765,0,13,1,Individual,,,"",0,0,31222,,,,,,,,,,,,10700,,,,6,3122,4599,8,0,0,122,271,1,1,0,1,68,1,63,7,2,4,3,6,13,8,13,4,10,0,0,1,3,73.1,0,1,0,44788,31222,5000,34088,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
87517,117725216,,24000,24000,24000,60 months,16.02,583.89,C,C5,Controller,1 year,OWN,170888,Source Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=117725216,"",debt_consolidation,Debt consolidation,950xx,CA,31.38,0,Oct-1996,695,699,1,,,25,0,69253,79.9,41,w,18678.68,18678.68,10488.66,10488.66,5321.32,5167.34,0,0,0,Feb-2019,583.89,Apr-2019,Mar-2019,749,745,0,,1,Individual,,,"",0,0,679377,1,8,1,3,12,181425,61,1,5,13761,69,86700,0,2,2,8,27175,8114,88.8,0,0,138,250,6,6,3,19,,6,,0,9,12,10,18,11,16,27,12,25,0,0,0,2,100,90,0,0,793377,250678,72500,232744,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
70715,94430585,,25000,25000,25000,36 months,7.24,774.68,A,A3,Owner/Operator,4 years,RENT,92000,Not Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94430585,"",credit_card,Credit card refinancing,981xx,WA,12.38,0,Jul-2006,745,749,0,,,8,0,15516,44.7,13,w,6766.12,6766.12,20906.3,20906.3,18233.88,2672.42,0,0,0,Mar-2019,774.68,Apr-2019,Mar-2019,809,805,0,,1,Individual,,,"",0,0,42121,0,5,0,0,29,26605,83,1,1,8201,63,34700,0,1,0,1,5265,19184,44.7,0,0,125,115,11,11,0,11,,,,0,3,3,3,4,9,3,4,3,8,0,0,0,1,100,0,0,0,66837,42121,34700,32137,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
83237,34702963,,12075,12075,12075,36 months,11.99,401.01,B,B5,Clinical Assistant,10+ years,MORTGAGE,45000,Not Verified,Nov-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=34702963,"",credit_card,Credit card refinancing,956xx,CA,34.83,3,Jan-1998,710,714,0,19,,16,0,11048,44.5,30,f,0,0,14424.09,14424.09,12075,2349.09,0,0,0,Nov-2017,400.8,"",Dec-2018,709,705,0,21,1,Individual,,,"",0,0,199899,,,,,,,,,,,,24800,,,,3,12494,9919,45.8,0,0,156,202,43,8,1,49,,0,22,1,6,10,6,8,12,11,17,10,16,0,0,2,1,89.7,16.7,0,0,227634,52936,18300,44960,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
76952,68762008,,5000,5000,5000,36 months,14.85,172.96,C,C5,Event manager,5 years,RENT,55000,Source Verified,Jan-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68762008,"",debt_consolidation,Debt consolidation,350xx,AL,29.04,0,Mar-2002,670,674,0,73,81,11,2,3763,73.8,22,f,0,0,1824.75,1824.75,569.34,287.21,0,968.2,174.276,Jun-2016,172.96,"",Oct-2016,499,0,0,73,1,Individual,,,"",0,250,118737,1,6,3,5,7,36160,87,3,4,1911,86,5100,7,0,5,9,10794,1022,77.8,0,0,125,166,6,6,3,6,,1,,2,3,4,3,5,12,4,7,4,11,0,0,0,6,90.9,100,0,2,152198,39923,4600,41598,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
79217,3186441,,21000,21000,20975,60 months,8.9,434.91,A,A5,NJDOC,10+ years,MORTGAGE,89000,Verified,Feb-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3186441,Borrower added on 01/23/13 > Debt Consolidation and reduce (eliminate) credit card(s)<br>,debt_consolidation,Debt Reduction,080xx,NJ,28.69,0,Apr-1993,730,734,0,,,11,0,47231,49.3,31,f,0,0,4007.46,4002.73,1703.15,901.45,0,1402.86,0,Aug-2013,434.91,"",Feb-2017,644,640,0,,1,Individual,,,"",0,0,332719,,,,,,,,,,,,79200,,,,3,30247,22690,56.2,0,0,99,241,7,7,6,33,,11,,0,5,6,5,11,4,8,21,6,11,0,0,0,2,100,40,0,0,386328,87966,66700,49878,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
15297,3351781,,35000,35000,35000,60 months,23.76,1002.01,F,F4,CSC,6 years,MORTGAGE,88600,Verified,Mar-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3351781,"",credit_card,Debt consolidation,194xx,PA,21.38,0,Mar-2003,660,664,2,,,11,0,6015,55.2,62,w,0,0,40639.82,40639.82,35000,5639.82,0,0,0,Jan-2014,6621.73,"",May-2018,654,650,0,,1,Individual,,,"",0,63,217250,,,,,,,,,,,,10900,,,,7,21725,1304,77.5,0,0,121,99,3,2,4,3,,2,,0,3,4,4,5,47,7,11,4,11,0,0,0,5,100,50,0,0,228707,217250,5800,217807,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
27270,88900789,,40000,40000,40000,60 months,12.79,905.83,C,C1,Director of Human Resource,1 year,MORTGAGE,132500,Verified,Sep-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=88900789,"",debt_consolidation,Debt consolidation,425xx,KY,31.75,0,Jan-1998,720,724,0,,,18,0,47699,82.8,37,w,23159.26,23159.26,27146.48,27146.48,16840.74,10305.74,0,0,0,Mar-2019,905.83,Apr-2019,Mar-2019,729,725,0,,1,Individual,,,"",0,0,392285,0,8,1,4,12,162828,95,1,1,13347,90,57600,1,7,0,5,21794,3472,88,0,0,153,223,12,12,1,33,,13,,0,4,8,4,9,20,9,16,8,18,0,0,0,2,100,75,0,0,443581,210527,29000,186178,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
58964,141168022,,30000,30000,30000,60 months,6.11,581.52,A,A1,Owner/Veterinarian,10+ years,OWN,250000,Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141168022,"",debt_consolidation,Debt consolidation,660xx,KS,4,0,May-1987,715,719,0,,,26,0,46706,19.5,47,w,27834.21,27834.21,2943.24,2943.24,2165.79,777.45,0,0,0,Mar-2019,581.52,Apr-2019,Mar-2019,754,750,0,,1,Individual,,,"",0,0,69901,1,3,1,2,10,23195,100,3,6,8844,27,239700,1,0,1,8,2689,158823,16.3,0,0,49,376,6,6,3,6,,10,,0,7,12,15,21,11,23,33,12,26,0,0,0,4,100,13.3,0,0,262859,69901,189800,23159,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,DirectPay,N,"","","",,,,0
14374,140376731,,20000,20000,20000,60 months,15.02,476.01,C,C3,Field Service Representative,1 year,MORTGAGE,35000,Verified,Sep-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=140376731,"",debt_consolidation,Debt consolidation,042xx,ME,15.05,0,Sep-2011,700,704,0,48,,8,0,2621,50.4,9,w,18602.86,18602.86,2822.68,2822.68,1397.14,1425.54,0,0,0,Mar-2019,476.01,Apr-2019,Mar-2019,719,715,0,,1,Individual,,,"",0,0,99975,1,5,0,0,46,10708,46,1,1,1813,47,5200,1,0,0,2,12497,887,67.1,0,0,84,51,4,4,1,46,,15,48,0,1,2,1,1,5,2,3,2,8,0,0,0,1,88.9,0,0,0,116790,13329,2700,23390,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
71568,134920630,,14000,14000,14000,60 months,20.39,373.96,D,D4,Joint owner,3 years,RENT,79992,Not Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134920630,"",debt_consolidation,Debt consolidation,453xx,OH,9.9,3,Jun-2003,675,679,0,18,87,11,1,6261,49.7,13,w,12688.69,12688.69,3349.78,3349.78,1311.31,2038.47,0,0,0,Mar-2019,373.96,Apr-2019,Mar-2019,709,705,0,,1,Individual,,,"",0,0,11861,0,1,0,0,54,5600,33,1,1,1327,40,12600,1,1,1,1,1078,886,77.3,0,0,180,72,8,8,0,37,18,9,18,0,3,8,3,3,3,10,10,8,11,0,0,0,1,76.9,66.7,1,0,29617,11861,3900,17017,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
20354,63907628,,35000,35000,35000,36 months,7.89,1095,A,A5,Executive Director,6 years,RENT,143124.8,Source Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63907628,"",credit_card,Credit card refinancing,956xx,CA,12.59,0,Dec-1981,725,729,0,31,,16,0,12419,38.8,26,w,0,0,39519.6251386405,39519.63,35000,4519.63,0,0,0,Nov-2018,1094.91,"",Mar-2019,724,720,0,,1,Individual,,,"",0,0,44534,,,,,,,,,,,,32000,,,,2,3181,3339,73.9,0,0,133,406,14,14,1,65,31,21,31,0,3,7,3,6,3,14,21,7,16,0,0,0,0,88.5,33.3,0,0,80593,44534,12800,19041,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
19351,32289537,,10550,10550,10550,60 months,14.99,250.93,C,C5,Office Manager,10+ years,RENT,60000,Source Verified,Nov-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=32289537,"",debt_consolidation,Debt consolidation,112xx,NY,30.9,0,May-1995,665,669,1,47,,25,0,34891,62.3,39,w,0,0,10781.2,10781.2,6728.2,4053,0,0,0,Jun-2018,250.93,"",Mar-2019,594,590,0,,1,Individual,,,"",0,0,38258,,,,,,,,,,,,56000,,,,7,1663,10983,67,0,0,114,233,9,9,0,10,47,5,47,0,7,16,10,18,3,23,35,16,25,0,0,0,4,97.4,44.4,0,0,69441,38258,33300,11467,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
13066,7296019,,2000,2000,2000,36 months,9.99,64.53,B,B1,Defense Engineering Incorporated,< 1 year,OWN,185000,Not Verified,Sep-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7296019,"",credit_card,Credit Card Payoff,221xx,VA,0.62,0,Dec-1994,750,754,3,32,,11,0,2692,3.9,30,f,0,0,2302.4039255791,2302.4,2000,302.4,0,0,0,Jan-2016,60.09,"",May-2018,689,685,0,,1,Individual,,,"",0,627,91457,,,,,,,,,,,,68300,,,,5,8314,58908,4.4,0,0,228,178,9,9,1,9,53,1,53,0,3,3,8,12,12,10,17,3,11,0,0,0,2,93,0,0,0,170800,2692,61600,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
81220,107005804,,6000,6000,6000,36 months,13.59,203.88,C,C2,Manufacturing Engineer,3 years,MORTGAGE,77000,Verified,May-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=107005804,"",debt_consolidation,Debt consolidation,367xx,AL,22.04,0,Apr-2011,700,704,1,,,7,0,14536,98.9,9,w,0,0,6011.325,6011.32,6000,11.32,0,0,0,Jun-2017,6015.86,"",Nov-2018,704,700,0,,1,Individual,,,"",0,0,131528,1,3,1,2,1,53964,91,0,0,9957,94,14700,2,0,1,2,18790,164,98.9,0,0,73,70,29,1,1,29,,1,,0,3,3,3,3,4,3,4,3,7,0,0,0,1,100,100,0,0,148290,68500,14700,66090,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
58996,133380065,,2000,2000,2000,36 months,8.08,62.75,A,A5,Driver,< 1 year,RENT,40000,Not Verified,May-2018,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=133380065,"",debt_consolidation,Debt consolidation,437xx,OH,9.93,0,Oct-2008,740,744,0,,,4,0,1441,17.8,5,w,0,0,2000.4713777779,2000.47,2000,0.47,0,0,0,May-2018,2002.27,"",Nov-2018,754,750,0,,1,Individual,,,"",0,0,8288,0,1,0,0,38,6847,51,1,3,485,39,8100,0,0,0,3,2072,1515,24.3,0,0,115,20,10,10,0,10,,19,,0,1,2,1,1,2,3,3,2,4,0,0,0,1,100,0,0,0,21460,8288,2000,13360,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
66294,139537238,,25000,25000,25000,36 months,11.06,819.18,B,B3,LEADING PETTY OFFICER (SUPERVISOR),10+ years,MORTGAGE,80000,Source Verified,Sep-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139537238,"",credit_card,Credit card refinancing,921xx,CA,26.95,1,Oct-2003,690,694,0,19,,16,0,15836,45.5,39,w,21385.02,21385.02,4899.72,4899.72,3614.98,1284.74,0,0,0,Mar-2019,819.18,Apr-2019,Mar-2019,674,670,0,,1,Individual,,,"",0,0,335479,0,2,2,2,9,69582,95,3,3,2057,59,34800,4,9,1,6,20967,10877,34.5,0,0,133,178,7,7,9,7,,10,,0,5,10,6,7,13,12,16,10,16,0,0,0,5,97.4,16.7,0,0,365318,85953,16600,75040,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,DirectPay,N,"","","",,,,0
25422,66036714,,12000,12000,12000,36 months,9.76,385.86,B,B3,shop manager,6 years,RENT,65000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66036714,"",debt_consolidation,Debt consolidation,190xx,PA,2.64,0,Dec-2003,695,699,0,,,14,0,8078,14.8,24,f,0,0,13193.1547716122,13193.15,12000,1193.15,0,0,0,Apr-2017,1211.76,"",Apr-2017,724,720,0,,1,Individual,,,"",0,345,8078,,,,,,,,,,,,54500,,,,6,621,32822,19.8,0,0,125,143,2,2,0,2,,12,,0,2,2,8,8,7,14,17,2,14,0,0,0,2,100,12.5,0,0,54500,8078,40900,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
69263,61017032,,13000,13000,13000,36 months,6.24,396.91,A,A2,night foreman,10+ years,MORTGAGE,98800,Source Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=61017032,"",credit_card,Credit card refinancing,105xx,NY,23.96,0,Apr-2000,695,699,0,,,14,0,21025,47.9,18,w,0,0,14227.201155291,14227.2,13000,1227.2,0,0,0,Mar-2018,3122.73,"",Mar-2019,774,770,0,,1,Individual,,,"",0,0,537995,,,,,,,,,,,,43900,,,,7,41384,22875,47.9,0,0,49,185,7,7,1,7,,9,,0,8,8,9,11,4,10,13,8,14,0,0,0,5,100,0,0,0,589769,46225,43900,49869,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
49984,8916216,,10000,10000,10000,36 months,9.67,321.13,B,B1,Resident Manager,2 years,RENT,35000,Not Verified,Nov-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=8916216,"",debt_consolidation,Debt be gone!,951xx,CA,26.34,0,Mar-2006,690,694,0,,,15,0,17940,35.2,17,w,0,0,11504.36,11504.36,10000,1504.36,0,0,0,Apr-2016,2512.72,"",Mar-2019,734,730,0,,1,Individual,,,"",0,0,17940,,,,,,,,,,,,50900,,,,3,1196,13854,48.1,0,0,,92,11,11,0,61,,,,0,5,12,5,7,0,15,17,13,15,0,0,0,1,100,60,0,0,50900,17940,26700,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
52525,1124097,,8800,8800,8800,36 months,12.42,294.06,B,B4,Virginia Tech,6 years,RENT,57000,Source Verified,Feb-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1124097,"",debt_consolidation,Bill Consolidation,240xx,VA,17.59,1,Feb-1991,680,684,0,12,,12,0,8951,80.6,34,f,0,0,10393.7615379946,10393.76,8800,1593.76,0,0,0,Mar-2014,3348.29,"",Mar-2019,724,720,0,,1,Individual,,,"",0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
51132,138987245,,5000,5000,5000,36 months,11.06,163.84,B,B3,"","",RENT,33600,Not Verified,Aug-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=138987245,"",debt_consolidation,Debt consolidation,302xx,GA,23.04,0,Nov-1999,705,709,1,37,,10,0,1424,6.7,24,w,4152.56,4152.56,1140.74,1140.74,847.44,293.3,0,0,0,Mar-2019,163.84,Apr-2019,Mar-2019,724,720,0,37,1,Individual,,,"",0,2764,19841,1,2,1,2,10,18417,86,2,3,842,46,21300,0,0,1,5,1984,10839,8.1,0,0,112,225,2,2,0,9,39,2,39,1,2,5,3,8,6,8,18,5,10,0,0,0,3,91.7,0,0,0,42808,19841,11800,21508,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
33135,33410551,,6400,6400,6400,36 months,13.35,216.73,C,C2,Director,< 1 year,MORTGAGE,35000,Verified,Oct-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=33410551,"",debt_consolidation,Debt consolidation,723xx,AR,21.23,0,Jan-2002,745,749,0,,,18,0,2315,20.7,41,f,0,0,7177.67,7177.67,4168.04,1245.46,0,1764.17,317.5505999981,Dec-2016,216.73,"",Aug-2018,649,645,0,,1,Individual,,,"",0,0,88800,,,,,,,,,,,,11200,,,,5,4933,3486,36.6,0,0,153,118,8,8,3,13,,13,,0,2,3,3,4,26,5,12,3,18,0,0,0,1,100,33.3,0,0,100958,88800,5500,89758,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,Y,Jul-2017,COMPLETE,Jun-2017,1764.17,74.88,1,1
27113,73813516,,35000,35000,35000,36 months,9.75,1125.25,B,B3,"","",MORTGAGE,93380,Verified,Mar-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73813516,"",credit_card,Credit card refinancing,781xx,TX,28.75,0,Jan-1974,730,734,0,,,17,0,48879,63.4,29,w,0,0,38230.7250106324,38230.73,35000,3230.73,0,0,0,Apr-2017,24746.69,"",Apr-2017,719,715,0,,1,Joint App,109780,24.76,Not Verified,0,0,186328,0,3,1,1,10,31865,60,0,4,13410,62,77100,2,5,5,6,10960,11693,78,0,0,159,506,13,10,6,22,,10,,0,5,9,7,8,6,13,17,9,17,0,0,0,1,100,57.1,0,0,265301,80744,53200,53201,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
64915,132520590,,7000,7000,7000,36 months,11.98,232.44,B,B5,Program Specialist,10+ years,RENT,69000,Not Verified,May-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=132520590,"",other,Other,945xx,CA,12.9,1,Mar-2003,685,689,1,7,,9,0,7819,44.9,16,w,5299.43,5299.43,2319.74,2319.74,1700.57,619.17,0,0,0,Mar-2019,232.44,Apr-2019,Mar-2019,669,665,0,,1,Individual,,,"",0,0,20710,2,2,2,2,3,12891,51,1,1,179,48,17400,1,5,2,3,2589,3321,5.1,0,0,127,181,1,1,1,46,,3,7,0,1,4,2,3,6,7,9,4,9,0,0,0,3,93.8,0,0,0,42886,20710,3500,25486,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
98681,34403645,,9600,9600,9600,36 months,7.49,298.58,A,A4,Marketing Director,2 years,OWN,53000,Verified,Nov-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=34403645,"",debt_consolidation,Debt consolidation,300xx,GA,8.63,0,Oct-1982,670,674,0,63,14,7,2,6563,35.5,20,w,0,0,10704.88,10704.88,9600,1104.88,0,0,0,Oct-2017,59.15,"",Mar-2019,689,685,1,,1,Individual,,,"",0,694,10105,,,,,,,,,,,,18500,,,,1,1444,4325,51.9,0,0,155,385,5,5,1,49,,,,0,2,4,2,6,3,6,15,4,7,0,0,0,1,95,50,0,2,22410,10105,9000,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
1876,112625801,,12000,12000,12000,36 months,13.59,407.75,C,C2,Business Analyst,1 year,MORTGAGE,92000,Not Verified,Jul-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112625801,"",debt_consolidation,Debt consolidation,946xx,CA,14.3,1,Nov-2001,740,744,1,22,,13,0,11117,21.5,25,f,0,0,12690.5131180349,12690.51,12000,690.51,0,0,0,Dec-2017,11041.39,"",Aug-2018,734,730,0,,1,Individual,,,"",0,0,482580,3,1,2,2,6,11463,25,1,4,5668,23,51600,2,0,4,9,40215,36279,21.1,0,0,136,188,4,2,6,4,,4,22,0,5,7,6,9,5,10,14,7,13,0,0,0,4,96,0,0,0,557997,22580,46000,46397,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
99566,46652980,,9000,9000,9000,36 months,8.18,282.78,B,B1,RN,1 year,OWN,92000,Source Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46652980,"",debt_consolidation,Debt consolidation,852xx,AZ,26.72,0,Dec-1998,710,714,0,37,,14,0,27908,69.8,43,f,0,0,10160.65,10160.65,9000,1160.65,0,0,0,Jan-2018,1119.87,"",Mar-2019,684,680,0,,1,Individual,,,"",0,0,101433,,,,,,,,,,,,40000,,,,11,7803,3992,86.7,0,0,132,196,7,6,0,7,37,7,37,1,4,6,5,10,28,8,15,6,14,0,0,0,5,88.1,75,0,0,119771,101433,30000,79771,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
18266,142593034,,40000,40000,40000,36 months,15.02,1387.01,C,C3,Pilot,2 years,RENT,82000,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=142593034,"",credit_card,Credit card refinancing,180xx,PA,16.27,0,Aug-1997,740,744,0,,,3,0,49577,97.2,7,w,35455.95,35455.95,6901.67,6901.67,4544.05,2357.62,0,0,0,Mar-2019,1387.01,Apr-2019,Mar-2019,754,750,0,,1,Joint App,92000,14.5,Source Verified,0,0,164078,0,0,0,0,114,0,,0,0,27836,97,51000,0,2,0,0,54693,1423,97.2,0,0,114,254,197,100,3,197,,,,0,2,2,2,2,1,2,3,2,3,0,0,0,0,100,100,0,0,190816,49577,51000,0,49577,740,744,May-2002,0,3,2,98.8,0,1,0,0,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
